name,Overall Rating
Luis Ureta ,56
Tadaaki Hirakawa ,56
Haruhiko Takimoto ,56
Romero Frank ,56
Ellery Balcombe ,56
Dariusz Pawłowski ,56
Ryan Schofield ,56
Jack Hallahan ,56
Ger Pender ,56
Andrew Fox ,56
Jack Taylor ,56
Ryo Takano ,56
Neyder Moreno ,56
Louis McIntosh ,56
Cédric Gasser ,56
Magnus Retsius Grødem ,56
Emilio Di Fulvio ,56
Cristian Núñez ,56
İsmet Yazgan ,56
Mohamed Zeroual ,56
Santiago Lebus ,56
Ryoma Watanabe ,56
Tyler Smith ,56
Elliot Embleton ,56
Tobias Gran ,56
Mazen Al Johani ,56
Martin Ludwig ,56
Xavier Lenogue ,56
Hampus Finndell ,56
Anwar Elyounoussi ,56
Eduardo Pincelli ,56
Rory Hale ,56
Ali Koiki ,56
Easah Suliman ,56
Ben Hall ,56
Ciaran Gallagher ,56
Ellis Chapman ,56
Te Atawhai Hudson-Wihongi ,56
Logan Rogerson ,56
Vojtěch Vorel ,56
Ola Brynhildsen ,56
Yusuf Mersin ,56
Joel Kabongo ,56
Joaquín Rikemberg ,56
Yeison Guzmán ,56
Michele Currarino ,56
Nicolas Lemaître ,56
Osman Kakay ,56
Serkan Bakan ,56
Luke Conlan ,56
Perry Ng ,56
Santiago Ruiz ,56
Tomás Attis ,56
Daniel Moreno ,56
Dion Conroy ,56
Victor Wernersson ,56
Antony Ranieri ,56
Teruki Hara ,56
Alex Palmer ,56
Junki Kanayama ,56
Logan Ndenbe ,56
Tobias Arndal ,56
Bastian Lerch ,56
Jake Bennett ,56
Kevin Martin ,56
Alistair Roy ,56
Jonathan Svedberg ,56
Salem Al Najrani ,56
Agustín Verdugo ,56
Ben Johnson ,56
Kallum Mantack ,56
Arnar Thór Gudjónsson ,56
Mason Stajduhar ,56
Davide Djily Diaw ,56
Aaron Eichhorn ,56
Bryan Colula ,56
Amer Ordagic ,56
Jamie Turley ,56
Nathan Boyle ,56
David Pipe ,56
Kazunari Ichimi ,56
Jordan Ponticelli ,56
Samuel Brolin ,56
Moussa Diaby ,56
Brendan White ,56
Jordan Lotomba ,56
Kellan Gordon ,56
Sadou Diallo ,56
Nicolas Raskin ,56
Ron-Thorben Hoffmann ,56
Höskuldur Gunnlaugsson ,56
Ben Folami ,56
Bryan Lasme ,56
Alfred Ajdarević ,56
Yuki Uekusa ,56
Taiyo Koga ,56
Rae Joon Lee ,56
Thomas Demol ,56
Babacar Dione ,56
Timo Righetti ,56
Robbie D'Haese ,56
Panutche Camará ,56
Jannik Bruhns ,56
Sebastjan Spahiu ,56
Luca Matarese ,56
Pascal Petlach ,56
Luis Malagón ,56
Alfie Whiteman ,56
Ángel Bonilla ,56
Medjon Hoxha ,56
Fatih Kızılay ,56
Mukhair Al Rashidi ,56
Ian Opdenakker ,56
Anton Googe ,56
Toby Sibbick ,56
Jonny Bonner ,56
Maxime Pattier ,56
Tijs Te Duits ,56
Oliver Abildgaard ,56
Marcelo Miño ,56
Noel Mbo ,56
Nathan Mingiedi ,56
Abdulrahman Al Obud ,56
Charles Lokolingoy ,56
Sam Nombe ,56
Adonijah Reid ,56
Philip Gannon ,56
Mohammed Hassan Asiri ,56
Shamit Shome ,56
Srđan Vujaklija ,56
Mustafa İnan ,56
Michalis Iliadis ,56
Exaucé Ngassaki Ndongo ,56
Jordi Osei-Tutu ,56
Joachim Soltvedt ,56
Tae Ho Kim ,56
Abdul Manaf Nurudeen ,56
Abdulaziz Al Sharid ,56
Ntumba Massanka ,56
Waleed Al Enazi ,56
Conor Clifford ,56
Valentino Jovic ,56
Nathan Rodes ,56
Ippei Shinozuka ,56
Simone Santoro ,56
Rasmus Nicolaisen ,56
Stefan O'Connor ,56
Igor Obukhov ,56
Dan McKenna ,56
Redha Fresneau ,56
Chafik Abbas ,56
Anton Lazutkin ,56
Ilya Gilyazutdinov ,56
Collin Martin ,56
Rory Currie ,56
Egli Kaja ,56
Radosław Kanach ,56
Juan Camilo Salazar ,56
Ricardo Cruz ,56
Marin Jakoliš ,56
Magnus Norman ,56
Daiki Ogawa ,56
Fernando Quiroz ,58
Jan-Ole Sievers ,56
Georgi Kostadinov ,56
James Brown ,56
Edwin Torres ,56
Abdoulaye Dabo ,56
Matt Bersano ,56
Callum Cockerill-Mollett ,56
Liberato Cacace ,56
Cedric Amissi ,56
Takuma Ominami ,55
Willem Tomlinson ,55
Jordan Holmes ,55
Nicolas Hunziker ,55
John Roberts ,55
Marius Krüger ,55
Joshua Tibbetts ,55
Mohammed Rafique ,55
Christian Dahle Borchgrevink ,55
Max Bird ,55
Tariq Issa ,55
Masato Tokida ,55
Daniel Nussbaumer ,55
Juan Pablo Otálvaro ,55
Wojciech Hajda ,55
Ryan Telfer ,55
Rhys Lovett ,55
Patrick Fritsch ,55
Steve Collis ,55
Florian Schikowski ,55
Federico Ravaglia ,55
Johan Caballero ,55
Herson Rodrigues Alves ,55
Matt Bower ,55
Cam Lindley ,55
Matías Borgogno ,55
Abdulaziz Majrashi ,55
Arian Kabashi ,55
Tony Whitehead ,55
Andrés Jerez ,56
Katsuya Ishihara ,55
Kevin Politz ,55
Shaun Kelly ,55
Aaron Morley ,55
George Hughes ,55
Kazunari Hosaka ,55
Filippo Serena ,55
Pascal Pannier ,55
Alpha Sissoko ,55
Mikkel Agger ,55
Ziad Al Haniti ,55
Simon Power ,55
Luca Colville ,55
Alex Whittle ,55
Cedwyn Scott ,55
Magnus Kaastrup ,55
Jonathan Capacho ,55
Mohammed Al Subaie ,55
Hamed Al Ghamdi ,55
Tsubasa Oya ,55
Oscar Kindlund ,55
Sivert Gussiås ,55
Jack Sowerby ,55
Simen Hagbø ,55
Jake Hyland ,55
Abdul-Basit Agouda ,55
Luke Thomas ,55
Jason Kerr ,55
Ben Wilmot ,55
Kris Twardek ,55
Johannes Kreidl ,55
Adrian Łyszczarz ,55
Gregory Moorhouse ,55
Silas Songani ,55
Brian Leiva ,55
Rémi Mestrallet ,55
Cristian Tovar ,55
Sam Lavelle ,55
Chris Kablan ,55
Fumnaya Shomotun ,55
Wachpirom Jakkit ,55
Kazuma Takayama ,55
Francisco Romero ,55
Alexander Baun ,55
Błażej Niezgoda ,55
Kevin Farragher ,55
Ross MacLean ,55
Jakub Grič ,55
Luigi Palumbo ,55
Yarno De Nayer ,55
Canice Carroll ,55
Masashi Wada ,55
Aron Stasiak ,55
Roberto Meraz ,55
Shunsuke Mori ,55
Daniel Rodríguez ,55
Mark Howarth ,55
Magnus Mattsson ,55
Malik Karaahmet ,55
Daniel O'Sullivan ,55
Jesus Ferreira ,55
Richie Bennett ,55
Jacob Hanson ,55
Byung Hyun Park ,55
Ágúst Hlynsson ,55
Thorben Deters ,55
Konrad Nowak ,55
Tom Pearce ,55
Julian Knoll ,55
Wessam Abou Ali ,55
Lewis White ,55
Mathias Karlsson ,55
Yuya Oki ,55
Aleksandar Cvetkovic ,55
Shin Kanazawa ,55
Koki Wakasugi ,55
Dylan Parkin ,55
Florian Kraft ,55
Michael Cheukoua ,55
Jefferson Tabinas ,56
Michael Barker ,55
Olatunde Bayode ,55
Julián Lucero ,55
Cian Coleman ,55
Fatih Gürden ,55
Matt O'Riley ,55
Benjamín Berríos ,55
Willem Ebbinge ,55
Darren Dennehy ,55
Andrea Dini ,55
Marios Ogboe ,55
Michel Aebischer ,55
Finn O'Mara ,55
Noah Okafor ,55
Keston Davies ,55
Wan Kuzain ,55
Emmanuel Sabbi ,55
Rodin Deprem ,55
Luis Zaragoza ,55
Faiq Bolkiah ,55
Kristoffer Klaesson ,55
Hiroto Ishikawa ,55
Yimy Gómez ,55
Felix Horn Myhre ,55
Vladislav Pavlyuchenko ,55
Oscar Villanueva ,55
Louis Dunne ,55
Eman Markovic ,55
Daigo Araki ,55
Rikiya Uehara ,55
Levi Lumeka ,55
Pavle Vagic ,55
Riccardo Piscitelli ,55
Ryan Cooney ,55
Alberto Ocejo ,55
Tao Hongliang ,55
Seityasen Singh ,55
Anas Edathodika ,55
Sean McLoughlin ,55
Djamalidine Atoiyi ,55
Jake Andrews ,55
Kasper Nissen ,55
Ben Doherty ,55
Jordan Thompson ,55
Nathan Bishop ,55
Simon Ternynck ,55
Jake Brimmer ,55
Colin McCabe ,56
Arsen Adamov ,55
Alessio Militari ,55
Sho Naruoka ,55
Michael Augustin ,55
Walter Scott ,55
Alex Byrne ,55
Richie Purdy ,55
Przemysław Macierzyński ,55
Keaton Ward ,55
Mark McKee ,55
Kendall McIntosh ,55
William Graham ,55
Turki Al Ammar ,55
Matthew Henvey ,55
Louis Gray ,55
Nikolai Baden Frederiksen ,55
Maxim Rudakov ,55
Kevin Mellado ,55
Armin Alesevic ,55
Pierre Magnon ,55
Marcos Lavín Rodríguez ,55
Paul Lewis ,55
Pierre-Ange Omombe ,55
Kasper Lynge Nielsen ,55
Lucas Buades ,55
Ally Gilchrist ,55
Cihan Kahraman ,55
Benjamin Ozegovic ,55
Marc Ludden ,55
Darragh Leahy ,55
Jakub Moder ,55
Jonny Maxted ,55
Kuda Muskwe ,55
Vasilios Konstantinidis ,55
Niko Hämäläinen ,55
Carlo Holse ,55
Yasuto Wakizaka ,55
Conor Winn ,55
Johannes Ritter ,55
Alex Kapp ,55
Arda Akbulut ,55
Tryggvi Hrafn Haraldsson ,55
Hugo Andersson ,55
Greg Cundle ,55
Damien McNulty ,55
Federico Urraburo ,55
Tymoteusz Klupś ,55
Radosław Kruppa ,55
Toshiya Tanaka ,55
Igor Kalinin ,55
Isaac Pearce ,55
Pyeong Gook Yun ,55
Gonzalo Candia ,55
Shane Tracy ,55
Yuto Horigome ,55
Hiroki Noda ,55
Kalle Taimi ,55
Kunie Kitamoto ,55
Yugo Tatsuta ,55
Maxime Cassara ,55
Odin Luras Björtuft ,55
Colm Deasy ,55
Leon Davies ,55
Paul Rooney ,55
Jack Earing ,55
B.J. Banda ,55
Hugo Herrera ,56
Vincenzo Venditti ,55
Charles Vernam ,55
Bun-Dawda Sowe ,55
Patrick Kapp ,55
Arne Galens ,55
Adam Lund ,55
Berkay Yılmaz ,55
Bradley Stevenson ,55
Kwame Awuah ,55
Madallah Al Olayan ,55
Warren O'Hora ,55
Opanin Edwards ,55
Raphael Sallinger ,55
Nicholas Marthinussen ,55
Ali Mohammed Al Amri ,55
Dmitriy Doronin ,55
Moussa Eisa ,55
Gustav Jarl ,55
Luke Gallagher ,55
Aston Oxborough ,55
Jordan Cano ,55
Usman Mohammed ,55
Bilal Hussein ,55
Levi Sutton ,55
Nico Cotton ,55
Oliver Drost ,55
Mazen Ibrahim ,55
Aaron Simpson ,55
Casper Olesen ,55
Sean Russell ,55
Padraic Cunningham ,55
Stuart Moore ,55
Will Shorrock ,55
Carlos Martínez ,55
José Saúl Hernández ,55
Jack Bayly ,55
Jannik Borgmann ,55
Shaun Rowley ,55
Nicola Sutter ,55
Kristopher da Graca ,55
Christoph Haas ,55
Zayn Hakeem ,55
Amadou Ba ,55
Dennis Smarsch ,55
Mirlind Kryeziu ,55
Vicor Torp ,55
Pil Soo Choe ,55
Diego Gutiérrez ,55
Lewis O'Brien ,55
Harry Cardwell ,55
Markus Dahlen Brændsrød ,55
Harry Donovan ,55
Josh Ashby ,55
Tobias Hayles-Docherty ,55
Facundo García ,55
Saul Shotton ,55
Tom Lowery ,55
Stephen Odey ,55
David Richards ,55
Henrik Castegren ,55
Iván Angulo ,54
Elias Durmaz ,54
Akin Famewo ,54
Hatem Al Johani ,54
Joe Knowles ,54
Dong Su Kim ,54
Albin Linnér ,54
Ibrahim Keita ,54
Mark Harris ,54
Kevin Horgan ,55
Jaman Abdullah Al Dossary ,54
Vlad Dragomir ,54
Tommy Holland ,54
Andrés Dussán ,54
Brayan Lucumí ,54
Lewis Hardcastle ,54
Mark McKenzie ,58
Andy Fisher ,54
Marokhy Ndione ,54
Harry McKirdy ,54
Christopher McVey ,54
Moussa Guel ,54
Keiya Shiihashi ,54
Eric Grimes ,54
Brad Spencer ,54
Jamal Reiners ,54
Roberto Strechie ,54
Mathias Kristensen ,54
Sam Wilson ,54
Marvin Thiele ,54
Teddy Bloor ,54
Stephen Dunne ,54
Denilson Carvalho ,54
Yuzo Kurihara ,54
Conor Kane ,54
Lenny Pintor ,54
Shannon Brady ,54
Charlie Kirk ,54
Jake Turner ,54
Robin Huser ,54
Mathias Johannsen ,54
Lewis Walker ,54
Craig Thomson ,54
Karvan Ahmadi ,54
Brian Maher ,55
Daiya Maekawa ,54
Rarmani Edmonds-Green ,54
Malachi Napa ,54
Yannis Clementia ,54
Fares Al Johani ,54
Harry Girling ,54
Makoto Okazaki ,54
Nuno da Silva ,54
Kevin Lynch ,54
Mihai Dobre ,54
Mohamed Didé Fofana ,54
Enzo Martinez ,54
Adonis Ajeti ,54
Peter Vindahl Jensen ,54
Eber Díaz ,54
Julius Eskesen ,54
Reece McGinley ,54
Dren Feka ,54
Basil Al Bahrani ,54
Keisuke Oyama ,54
Tim Campulka ,54
Lewis Travis ,54
Mohammed Al Majhad ,54
Patryk Paczuk ,54
Giorgi Kharaishvili ,54
Dan McNamara ,54
Michael Woud ,54
Mahamadou Dembélé ,54
Marco Imperiale ,54
Ryan Tierney ,54
Denis Genreau ,54
Josh Hope ,54
Mikhail Kennedy ,54
Lloyd Buckley ,54
Nikolaj Lyngø ,54
Christian Oxlade-Chamberlain ,54
Ronald Escobar ,54
Karanjit Singh ,54
Brendan Moore ,54
Ricky Lopez-Espin ,54
William Popp ,54
Henry Cameron ,54
Tyler Garratt ,54
Yerko Aguila ,54
Miguel Fernandes ,54
Mads Christiansen ,54
Erlend Jacobsen ,54
Fiacre Kelleher ,54
Jonny Margetts ,54
Hampus Strömgren ,54
Aldair Quintana ,54
Jordan Graham ,54
Valance Nambishi ,54
Akira Fantini ,54
Bastien Toma ,54
Manuel Arias ,54
Darío Salina ,54
Jack Aitchison ,54
Sandro Ingolitsch ,54
Goro Kawanami ,54
Joaquín Esquivel ,54
Abdulsamed Damlu ,54
Andreas Bruus ,54
Teddy Lia ,54
Frank Arhin ,54
Jamie Sneddon ,54
Abdullah Al Zahrani ,54
Ellis Iandolo ,54
Frederik Lauenborg ,54
Mathias Lopez ,54
Barry Molloy ,54
Danila Ermakov ,54
Dario Marzino ,54
Paul Sinnott ,54
Thomas Lijour ,54
Noah Feil ,54
Cameron Gregory ,54
Johannes Tartarotti ,54
Marius Bildøy ,55
Jasko Keranovic ,54
Riku Tanaka ,54
Mikel Miller ,54
Filip Tägtström ,54
Kristian Rutlin ,54
José Lártiga ,54
Manuel Martic ,54
Jesper Isaksen ,54
Luis Klante ,54
Emanuele Rovini ,54
Charley Edge ,54
Daniel Lalhlimpuia ,54
Max Reinthaler ,54
Germanpreet Singh ,54
Euan Henderson ,54
Gareth Harkin ,54
Robin Källman ,54
Isaac Angking ,54
Nuh Naci Kırlankıçoğlu ,54
Blair Malcolm ,54
Camilo Triana ,54
Ben Killip ,54
Erik Tobias Sandberg ,54
Alimami Gory ,54
Sebastian Strózik ,54
Ben Wiles ,54
Daniel Pik ,54
Akeel Francis ,54
Noel Leighton ,54
Jamie McIntyre ,54
Daniel Grimshaw ,54
Abraham Majok ,54
Aksel Aktas ,54
Edward Chilufya ,54
Romain Hanquinquant ,54
Alexey Chernov ,54
Sebastian Kowalczyk ,54
Jens Robben ,54
Daniel Matsuzaka ,54
Titas Krapikas ,54
Beau Ponnet ,54
Emilio Simonsen ,54
Akito Takagi ,54
Dominik Lasik ,54
Mohammed Attiyah ,54
Mikkel Mejlstrup Pedersen ,54
Jon Gallagher ,54
Pavel Ovchinnikov ,54
James Hamon ,54
Brady Scott ,54
Zak Mills ,54
Harry Phillips ,54
Mark Doyle ,54
Ismael Messaoud ,54
Alfons Sampsted ,54
Abdoulaye Traorè ,54
Oliver Sail ,54
Dan Kelly ,55
Can Sıkılmaz ,54
Jamie Hamilton ,54
Daniel Harvie ,54
Jay Wilson ,54
Foster Langsdorf ,54
Onur Ünlücifci ,54
Liam Fraser ,54
Chris Zuvela ,54
Egor Sedov ,54
Jamie Lindsay ,54
Esteban Orozco ,54
Julius Lindgren ,54
James McGarry ,54
Torbjørn Kallevåg ,54
William Eskelinen ,54
Manuel Loaiza ,54
Saad Al Khayri ,54
Ronan Coughlan ,55
David Camacho ,54
Johan Carbonero ,54
Kristoffer Velde ,54
Dylan Hayes ,54
Sam Cosgrove ,54
Julio Quiñones ,54
Masataka Nishimoto ,54
Konrad Poprawa ,54
Mateusz Cholewiak ,54
Fabian Burdenski ,54
James Bittner ,54
Hyun Sik Lee ,54
Miguel Ángel Cancela ,54
Ryan Barnett ,54
Isaac Boye ,56
Lavdrim Rexhepi ,54
Dominik Budzyński ,54
Emanuel Aiwu ,54
Matthew Gillam ,54
Shane Elworthy ,54
Aaron Zahui Bazoukou ,54
Deyman Cortés ,54
Elijah Adebayo ,54
Mario Shabow ,53
Tom Holmes ,53
Lucas Hedlund ,53
Cameron Day ,53
Harry Darling ,53
Michael O'Connor ,53
Greg Morrison ,53
Fulganco Cardozo ,53
Thomas McBride ,53
Cristian Magerusan ,53
Craig Ross ,53
Jack Walton ,53
Lewis Clark ,53
Leverton Pierre ,53
Emil Bodholdt-Larsen ,53
Noam Baumann ,53
Marcus Holmgren Pedersen ,53
Dennis Verwüster ,53
Aryan Tajbakhsh ,53
Mark Zettl ,53
Michael Howard ,53
Mesfer Abdulah Al Najrani ,53
Pascal Schoch ,53
Freyn Figueroa ,53
Rahmat Akbari ,53
Rino Iuliano ,53
Tian Ci ,53
Maxime Dominguez ,53
Herman Solberg Nilsen ,53
Lewis Morrison ,53
Abdulaziz Al Shehry ,53
Rhys Gorman ,53
Bartosz Mrozek ,53
Nicolás Murcia ,53
Shaun McWilliams ,53
Tayeb Meziani ,53
Aubin Long ,53
Oskar Snorre ,53
Ole Breistøl ,53
Nikita Goylo ,53
Peter Burke ,53
Enoch Banza ,53
Pierce Waring ,53
Osama Saleem Al Saleem ,53
Ross Sykes ,53
Tom Hamer ,53
Sinclair Baddy Dega ,53
Kenshin Yoshimaru ,53
Hasan Huseyin Duman ,53
Harald Nilsen Tangen ,53
Serigne Fallou Niang ,53
Piotr Nowak ,53
Nikola Tzanev ,53
Leon Tigges ,53
Adrian Pereira ,53
Miguel Rodrigues ,53
Pablo Ruiz ,53
Yoshitake Suzuki ,53
Simon Enzler ,53
Lucas Dias ,53
Sigurd Grønli ,53
Anders Waagan ,53
Robert Ljubicic ,53
Eryk Williamson ,53
Mikolaj Kwietniewski ,53
Tom Amos ,53
Mads Roerslev ,53
Martin Kompalla ,53
Reece Webb-Foster ,53
Alex Cover ,53
Max Smallcombe ,53
Sebastian Gessl ,53
Dan Turner ,53
Joakim Barstad ,53
Mathias Nilsson ,53
Daniel Valdelamar ,53
Danny Kane ,53
Regan Booty ,53
Wesley Fonguck ,53
Krzysztof Karpieszuk ,53
Juan Esteban Moreno ,53
Jesús Godino Jiménez ,53
Alfonso González Martínez ,53
Marco Lund ,53
Sheriff Sinyan ,53
Kaina Yoshio ,53
Amaro Bahtijar ,53
Kane Wilson ,53
Alan Mariano Miño ,53
Grégoire Coudert ,53
Jack Tucker ,53
George McMahon ,53
Jonas Pereira ,53
Khalid Al Muqaytib ,53
Noah Uche ,53
Lewis Ferguson ,53
Brayan Manosalva ,53
Kevin Viveros ,53
Ryuki Miura ,53
Ricardo Díaz ,53
Christopher Mulhall ,53
Masaya Matsumoto ,53
Virgile Piechocki ,53
Mateo Giraldo ,53
Felipe Souza Ferreyra ,53
Lewis Freestone ,53
Davide Borsellini ,53
Ian Smith ,53
Sascha Härtel ,53
James Hugo ,53
Vincent Michl ,53
Marko Soldo ,53
Eetu Vertainen ,53
Diego Hurtado ,53
Kevin Martin Krygård ,53
Brandon Servania ,53
Ramzi Solan ,53
Tim Schels ,53
Saad Al Selouli ,53
Harvey Gilmour ,53
Kenneth Yao ,53
Filippo Nardi ,53
Jon Moran ,53
Dardan Karimani ,53
Dennis Vanin ,53
Magnus Lankhof Dahlby ,53
Tim Mannek ,53
Herman Børreson Fossdal ,53
Khuwailed Al Mozaibri ,53
Tiago-Marti Escorza ,53
George Gibson ,53
Connor Ellis ,53
Go Hayama ,53
Takuya Ogiwara ,53
Wiktor Nowak ,53
Hyun Woo Lee ,53
Konrad Andrzejczak ,53
Shane Blaney ,53
Andreas Skov Olsen ,53
Connor Simpson ,53
Charlie Burns ,53
Lars Ranger ,53
Diego Zipa ,53
Lennart Moser ,53
Jaminton Campaz ,53
Hayden Coulson ,53
Barry Cotter ,53
Callum Saunders ,53
Iván Ocampo ,53
Marco Ramkilde ,53
Sabawon Wahid Shamohammad ,53
Eli Phipps ,53
João Neto Morelli ,53
Lenny Vallier ,53
Kacper Chorążka ,53
Shaun Want ,53
Morten Renå Olsen ,53
Tobias Børkeeiet ,55
Giotto Morandi ,53
João Ngongo ,53
Wanderson Ferreira dos Santos ,53
Staniša Mandić ,53
Jamie McCombe ,53
Lewis Butroid ,53
Rune Frantsen ,53
Yagoub Mustafa ,53
Laorent Shabani ,53
Alem Koljic ,53
Jordan Smylie ,53
Tarjei Aase Omenås ,53
Aaron Dillon ,53
Lewis Clayton ,53
William Fitzgerald ,53
Łukasz Krakowczyk ,53
John Ross Wilson ,53
Lucas Hiemann ,53
Chung Yeob Jeong ,53
Sultan Farhan ,53
İsmail Ünal ,53
Eoin Toal ,53
Jez Bedford ,53
Will Longbottom ,53
Ross Treacy ,53
Mizuki Hayashi ,53
Martin Frese ,53
Andi Zeqiri ,53
Josh Martin ,53
Hussain Ali Al Jasim ,53
Abdullah Al Yousif ,53
Patrick Bahanack ,53
Billy Crellin ,53
Dylan Mottley-Henry ,53
Ibrahim Mahnashi ,53
Yun Oh Lee ,53
Nelson Córdoba ,53
Sam Byrne ,53
Julien Anziani ,53
Hakan Furuncu ,53
Rob Manley ,53
Martin Francois ,53
Nick Anderton ,53
Evan Moran ,53
Seth Owens ,53
Kalle Katz ,53
Alexander Jallow ,53
Bruno Sambo ,53
Tomi Petrović ,53
Kyle McClean ,53
Jake McGuire ,53
Oliver Christensen ,53
Brad House ,53
Peter Kekeris ,53
Andrew McCarthy ,53
Liam Gordon ,53
Christos Shelis ,53
Boris Babic ,53
Daichi Akiyama ,53
Cameron Peters ,53
Lachlan Brook ,53
Axel Björnström ,53
Rasmus Vinderslev ,53
Marcus Bobjerg ,53
Rony Huhtala ,53
Kevin Ackermann ,53
Muhannad Al Shanqeeti ,53
Rory Watson ,53
Toni Domgjoni ,53
Yannik Nuxoll ,53
Faisal Anwar ,53
Victor De Lucia ,53
Tristan Abrahams ,53
Joshua Umerah ,53
Franco Ortega ,53
Nicolas Vidal ,53
Hayen Palacios ,53
Nana Kyei ,53
Maren Haile-Selassie ,53
Fatih Kaya ,53
Reece Deakin ,53
Jonas Dakir ,53
José Jaimes ,53
Hugh Douglas ,53
Jojo Wollacott ,53
Till Brinkmann ,53
Marius Bustgaard Larsen ,53
Olle Edlund ,53
Samuele Mulattieri ,52
Gustav Nyberg ,52
Melvin Frithzell ,52
Dapo Kayode ,52
Chinglensana Singh ,52
Takumi Hasegawa ,52
Kylian Ramè ,52
Johann Berger ,52
Pascal Kubina ,52
Amrinder Singh ,52
James Penrice ,52
Sofiane Khayat ,52
Oscar Jonsson ,52
Daiju Sasaki ,52
Viktor Anker ,52
Paddy Kirk ,52
Efraín Navarro ,52
Adam Sørensen ,52
Russell Dingwall ,52
Jakob Gesien ,52
Stefan Schmidt ,52
Sebastian Friman ,52
Matthew Jay ,52
Adam Grinwis ,52
Kyle Zobeck ,52
Dominic Docherty ,52
Steve Phillips ,52
Abdel Hakim Abdallah ,52
Ángel Moreno Morcillo ,52
Vasiliy Lukichev ,52
Harry Pickering ,52
Alex Byrne ,52
Sebastian Walukiewicz ,52
George Newell ,52
Juan Pablo Agudelo ,52
Scott Twine ,52
Sumeet Passi ,52
Sean Heaney ,52
Calum MacDonald ,52
Gabriele Corbo ,52
Tomás Durso ,52
Matteo Gasperoni ,52
Takuya Uchida ,52
Sean Boyd ,52
Simon Pedersen ,52
Haruki Saruta ,52
Marcus Backmann ,52
Conor Melody ,52
Hussain Al Khulaif ,52
Kalle Ekman ,52
George Lloyd ,52
Erik Tallig ,52
Alex Babos ,52
Stefan Mason ,52
Samuel Cartwright ,52
Darragh Noone ,52
Bernd Schipmann ,52
Alexander Weidinger ,52
Julian Püschel ,52
Michael Cooper ,52
Tim Möller ,52
Ayaki Suzuki ,52
Alessandro Gilardi ,52
Niall Logue ,52
Connor Sparrow ,52
Mathias-Alain Fischer ,52
Michael Nelson ,52
Andrés Amaya ,52
Jean-David Uras ,52
Sam Blake ,52
Eduardo Maria D'Avino ,52
Casper Hauervig ,52
Cihat Herdili ,52
Vjačeslavs Kudrjavcevs ,52
Ozer Ozdemir ,52
Jakub Freitag ,52
Valtteri Vesiaho ,52
Gaku Harada ,52
Edvin Crona ,52
Adrian Edqvist ,52
Josh Thomas ,52
Cathal Farren ,52
Jacob Buus ,52
Kevin Tshiembe ,52
Rhys Norrington-Davies ,52
Antonios Papadopoulos ,52
Michał Gałecki ,52
Kai Shibato ,52
Emil Bohinen ,52
Neşet Bellikli ,52
Conor Cullen ,52
Aaron Comrie ,52
Ashley Maynard-Brewer ,52
Adrian Kappenberger ,52
Dario Thürkauf ,52
Nicolás Díaz ,52
Dino Latorre ,52
Damir Mehmedovic ,52
Valentin Reitstetter ,52
Reagan Ogle ,52
Jared Muñoz ,52
Oscar Hedvall ,52
Marwan Bazi ,52
Kevin Humeler ,52
Edwin Herrera ,52
Mender García ,52
Shunta Awaka ,52
Nicolaj Jørgensen ,52
Oliver Kjærgaard ,52
Isak Magnusson ,52
Mathias Andersen ,52
Gabriel Meli ,52
Jan Havlena ,52
Scott Martin ,52
Yohei Nishibe ,52
Theo Widdrington ,52
Jetmir Krasniqi ,52
Marc Tokich ,52
Yanis Barka ,52
Emil Riis Jakobsen ,52
Jose Hernandez ,52
Damien Dumont ,52
Harry Paton ,52
Yeison Arboleda ,52
Jordan Storey ,52
Mathew Hudson ,52
Morten Frendrup ,52
Hamad Hawsawi ,52
Kye Rowles ,52
Ibrahima Koné ,52
Matt Casey ,52
Felix Hornung ,52
Andrew Eleftheriou ,52
Vladislav Poletaev ,52
Adrian Benedyczak ,52
Pedro Teixeira ,52
Paul Schmieder ,52
Diego Agamez ,52
Theophilus Awua ,52
Michael Baidoo ,52
Mohammed Al Zubaidi ,52
Felipe Barrientos ,52
Bartłomiej Gradecki ,52
Linus Nygren ,52
Naoki Hatta ,52
Tobias Damsgaard ,52
Sylwester Lusiusz ,52
Silvan Gönitzer ,52
Tim Staubli ,52
Tobias Schättin ,52
Stefan Wolf ,52
Barry Maguire ,52
Andreas Öhman ,52
Sebastián Palma ,52
Abdullah Saghir ,52
Daniel Thøgersen ,52
Brian Iloski ,52
Adam Livingstone ,52
Jamie Gray ,52
Izer Aliu ,52
Kasper Thiesson Kristensen ,52
Antonee Burke-Gilroy ,52
Harry Pickering ,52
Hugo Eyre Bernat ,52
Sean Melvin ,52
Connor McLennan ,52
Jordan Simpson ,52
Corey O'Keeffe ,51
Pedro Sánchez ,51
Kasper Høgh ,51
Joe Slinn ,51
Rasmus Wiedesheim-Paul ,51
John Quiñones Saya ,51
Killian Brouder ,51
Dan Sweeney ,51
Albert Makiadi ,51
Alexandr Akishin ,51
Ben-Luca Moritz ,51
Jannik Skov Hansen ,51
Nicolas Schmid ,51
Ronan Manning ,51
Matty Wolfe ,51
Sam Fielding ,51
Jamie Hickey ,51
Jeff Caldwell ,51
Tobias Kraulich ,51
Jamie Hollywood ,51
Jean Carlos Pestaña ,51
Camilo Ariza ,51
Steven N'Guessan ,51
Luke Wade-Slater ,51
Ben Morgan ,51
